uri,mood
spotify:track:5GO47AOxc8ZoVChCijFE98,happy
spotify:track:1FpeZwANivcNV3VQiTynJK,happy
spotify:track:5zkR2vfAGuzLeOL7MNKYvk,happy
spotify:track:7aUpz4xUIt70v0Q6kXEP2T,happy
spotify:track:7kvW5s7L5uUCdim5N0Z7yx,sad
spotify:track:3He79RmukhzJgQrP8WK7uQ,sad
spotify:track:5HLUIFgbU72mPCfmi8uj87,happy
spotify:track:2YIqd7azOSkuXgrfNHPBcp,happy
spotify:track:7rgWXQFIFPu4CA19yCgZnq,happy
spotify:track:2iT2leMQtK4MpFZK9AH5gr,happy
spotify:track:3nJYcY9yvKP8Oi2Ml8brXt,happy
spotify:track:1CzeuSrm71wHP9qsjg7p3F,sad
spotify:track:27MB0qHaYAZiTlwg25js1Y,sad
spotify:track:6p7jXaTJdpzGWnOJoK2jYr,happy
spotify:track:733tju3KUeatsbjcTRQ04i,happy
spotify:track:7qfoq1JFKBUEIvhqOHzuqX,happy
spotify:track:3TfKt8mPpdXfQTMfRjHzyz,happy
spotify:track:05bhmaAD1urZnQMWNd6p3S,happy
spotify:track:6KRHMYPIWRgFWlXPgqO2Fp,happy
spotify:track:68Ijc4fPmT3P5BN6Vrl2s2,happy
spotify:track:1DLfR4MOfLYbV6v3xrmWa8,happy
spotify:track:7D1Lf7N7AtCuEq5PGJtIPz,happy
spotify:track:6lsFGDo1IEEPFKh94c9kFe,happy
spotify:track:2ydKgIVZAQXeYLWtxU8DFS,sad
spotify:track:0LpHC9mhPAQC98IjXZIrif,happy
spotify:track:6SHI6STEW51cQkAXBRpLNj,happy
spotify:track:1dZutYKh4BtPlxbC81wV34,sad
spotify:track:0P09TBGSKiQwfUsEh1UafT,sad
spotify:track:3adgAegQDmPfKP6Atr4BNI,happy
spotify:track:3s6eWKu4vOoRhNVg9l3yuW,angry
spotify:track:246Z0SxcsEFdEdoy3YznEy,happy
spotify:track:1umss1mMWPZCxoPLbGOsbZ,happy
spotify:track:7lm7lSnrnzWh9YPRBIRoRU,happy
spotify:track:4tnY9zrUWzFy8MOOi8O7O4,angry
spotify:track:19qWwahSGz6SX3R3CldcjE,happy
spotify:track:6qO9X9A8iEZJrlHP1IhIIX,sad
spotify:track:0CoADxj5LkAUbYulfdg1IV,happy
spotify:track:5dmBaJgx0AqOd5l7bZh78F,happy
spotify:track:4LH5ZPF0CpJQk9u8agmEgK,happy
spotify:track:4RlEfpp0p8TzRwseTUA4fp,sad
spotify:track:3XwjdPS1gZKm9z6FNbfxjU,happy
spotify:track:732QOzrBUFi0gGWNU9gB7d,sad
spotify:track:3qKcYeDYspDlugWNQikTBI,happy
spotify:track:5r5YROhqAjxpPG9WUgH2yL,sad
spotify:track:181df8V3YlSBlSirVaSL9U,sad
spotify:track:4zQEmh8o3Q7p0q6OASCAZ2,calm
spotify:track:0MdzTO6bm3wW1YpqPyWC4d,sad
spotify:track:5sPXTVSXQwBmCnFIkWl0Bz,calm
spotify:track:1AGL1BexpNlFSvQav7HwEc,sad
spotify:track:2Jcy0WEQfmdA6l9JigRfIr,calm
spotify:track:6JzWavhtpwwm5Mbk3q0To2,calm
spotify:track:4docNWQ6Kw7JfaHjjh5RnX,sad
spotify:track:3fqpGvMdMcdoqCBZMwg1sj,sad
spotify:track:2t98XEMWrO5u9LZj9NS7gQ,sad
spotify:track:37jZh7ZHNLjeS96oibZdvE,sad
spotify:track:0fKxvqJf0krcKCT9sjN4wl,sad
spotify:track:6v1DDyKk6KGfjlAN389byv,sad
spotify:track:1iPVLnHRcrAtfZZrMW98dY,sad
spotify:track:3boziOZXdMzKz2n5epI5oM,sad
spotify:track:1hElpiQiMt3ndCHwnFZTD1,sad
spotify:track:0JywVH9afL72RvmU3Kqo1d,sad
spotify:track:2VUWOfAfPKTTeWkFVsvwNm,sad
spotify:track:1BQh9oqKFvcRqgR4rmB536,sad
spotify:track:0J4mntPVMvXCqISsGIks32,sad
spotify:track:22ZLkwcI6enTplgBGh7oIW,sad
spotify:track:1XTz8npaJxxzKW8JG4s5iC,sad
spotify:track:3vTiysQAb8vljWXzkbZiLZ,sad
spotify:track:1eQkeRWuEFcdf5Bb0P3Tsz,sad
spotify:track:5VHnTQWSzShP5rHyEkQM4A,sad
spotify:track:1zBCTlG2CEd6eAS1z8CeQr,sad
spotify:track:3Dcz5UtMUq0egVhN49t6rk,sad
spotify:track:2OT5UlQOeV5dO3yeszjR2O,sad
spotify:track:5uip1Yp5RdCxFXLsXKmu8S,sad
spotify:track:7yTWlDR2sMXEgbbLMTXxhr,sad
spotify:track:7L4zpV1B5SGPf5tTrXQOWI,sad
spotify:track:0di1jarus1GyYx20wgSXcY,sad
spotify:track:2Lf0vKK2b1fBeC5MfijSHP,sad
spotify:track:0lXgSV2IImejBwhyMLZnHz,sad
spotify:track:3eMpYK1f4Ytr9UcIchFsFo,happy
spotify:track:2BkvKxVoU238k8whcIwttM,sad
spotify:track:4IyfPOUulUDcUQuK19BoRV,sad
spotify:track:4RI3xo6CXe6Qyot0w6UFjh,sad
spotify:track:6oU1Xq36efHU6kWxKo2bRB,sad
spotify:track:1VD7T2HKJhMFC9dqHviDBE,sad
spotify:track:3XLIfJIoN6KuqqZLJMFcLH,sad
spotify:track:4oNJLTQnptYUZOIEYM3Yz0,sad
spotify:track:6lSre45pieEfZM5jfW6O0z,sad
spotify:track:5TyC2x45X5gP7LUzcu6Kkq,sad
spotify:track:3ihoQ3Rg36n525qNcLNCkS,happy
spotify:track:4773F5k2mHyhKK2f6AF7Ub,sad
spotify:track:4J5SRRbhuiZ7x270v5Fzer,sad
spotify:track:3Km0b5EZQgsaS7OptgYA0s,sad
spotify:track:5fRGx42k5LRFSS8napbXvA,sad
spotify:track:13rBUlWK2EMC39IGtnVAOb,sad
spotify:track:0P2q4i0udJYZwbPr2HsDoq,happy
spotify:track:7Hhfu5yB8U7bL4BDLjle9w,sad
spotify:track:5ZuM1Jg7ZUbB4jCa6iE1xk,sad
spotify:track:62qgUOtR00bJp0qp49hkrP,sad
spotify:track:35CWGursjmLZEpTfMrEaPN,sad
spotify:track:7sHEjIL8xak4hHAI0l0Ul2,sad
spotify:track:2HOSMNJ0VAEAbjl2eEW79R,sad
spotify:track:4m9coGafGxe6DLRR1UeBY3,sad
spotify:track:57dUjf907sGPZtc99ECTlr,sad
spotify:track:0oFUj6GFYpFx7xQZ9YNKXf,sad
spotify:track:5VpLvVVdGC4lDYFqxEIDqI,sad
spotify:track:3mpVCnAqXWRO7KxZPcSRaH,sad
spotify:track:5REyaW4ywltRk5FTA46tlq,sad
spotify:track:2PRxFlbKHXUcL3kMnaqgTe,sad
spotify:track:0QoE6DhqghQI8t1bfBXRE2,happy
spotify:track:1BpKwGlhf1FR3VK8MPFnEH,happy
spotify:track:3KqDYQJGKfbE7XgFbdlBb0,sad
spotify:track:39OHCIcNES5jy4NIKMuXrR,sad
spotify:track:2SyRg3kLspKwnzGnzot1QE,sad
spotify:track:0yXBLOUzK4tymti6gmBwOR,sad
spotify:track:4G8bHM9WEMy9yzx8bVjdP5,sad
spotify:track:5tcGKKu3RaYhGjCzpCe0vG,sad
spotify:track:65x4mQvRk7JyBCY9jdj73C,sad
spotify:track:1zldv87EYXDp5IdKk7CQcf,sad
spotify:track:1Wql1OjfYSUe9ndS7V3vin,sad
spotify:track:6NwnGvQPcLQvMJLy73QqXJ,sad
spotify:track:0NYcU3BZF8uEyYZVZGlWRr,sad
spotify:track:4GAG1Mp91Kx8lDeXLLU9hw,happy
spotify:track:3VCNlng3cG0xKfCFYxrGhG,sad
spotify:track:4S5CiTI9JHkUB0rsphpcIj,sad
spotify:track:7sc7UeBgXW4RBPGUzHxLyl,sad
spotify:track:536NrUOtjEJ4EECsgXXfMR,sad
spotify:track:6c9ZNQ2WSgSd0vNmH2Pyit,sad
spotify:track:4NIrSrB2eqaXLDcDJaMeYw,sad
spotify:track:2W8yO58rljo2Kmv7cgCSoj,sad
spotify:track:33AzCQk2cGyQuHYBDP5vRd,happy
spotify:track:58x3MjnusqPeqEFvbcob50,sad
spotify:track:15rPbBO0s5stG9KLpTwZCw,calm
spotify:track:3nfBCYXfqBvArShc7YDl36,sad
spotify:track:111bDVCamxULbKugq5xoBz,happy
spotify:track:7u37Xl9n0S4mPcBWwtrMTR,happy
spotify:track:6DGvDDhc6kEO5qokEAOA7Q,sad
spotify:track:0a2SXR6KAhHReQXjyYOPY7,happy
spotify:track:4Nj2KwWGFKjnkKqvHoSkaU,sad
spotify:track:1yao50nUZpHYLrIk9Ko2wA,sad
spotify:track:1ttVSJHkeE48aWKFqTuWsH,happy
spotify:track:2qnSWPXAQ0kZHl82IbyWGY,happy
spotify:track:5FbXGewb7vfbHlrz6eh00c,sad
spotify:track:2otiqAsHFAsW1IpfoFsiqI,happy
spotify:track:2Qi5akM64NJqqUyJJrLUzA,happy
spotify:track:0IGVvkBONCfh412vL6dZdj,sad
spotify:track:0hVm9LQG9ciW8F5pGBfVCm,happy
spotify:track:34pXuLsBLZiurtn5Sn9sHH,happy
spotify:track:26z1p2ZgdWmzvppiBD7Dkx,sad
spotify:track:6rQeaiQ3DTou2zKEaDylYd,sad
spotify:track:33v6FrncC9KslgO5IOGkhT,sad
spotify:track:6GEy8HjyUaiaQxV5oCtrSX,happy
spotify:track:5QvIZnMzpfJ3ABlphHJAcl,sad
spotify:track:6mHGexj6SYwfSBpK1b4FZM,happy
spotify:track:28nSgF9xNmrmxaWVixcjr6,happy
spotify:track:19r9bHM5nBsqJEFdWVgsMr,happy
spotify:track:5kCc8CPNzKuQyQL2d9ineW,happy
spotify:track:1cgYM0cdg0vkRi2Oo1w7A8,happy
spotify:track:6rWjNzoDKjaxfuDBzuk9Lb,sad
spotify:track:5pEvUOI1ChiGjhVeNIWuoS,happy
spotify:track:0jFSeMi7H71Wj3IizmjH9Y,happy
spotify:track:4GncVhbHmMPM0E5HdNVcRA,happy
spotify:track:2WnHA8Q8BsLM3ha3N2v8T7,happy
spotify:track:5VDQQzdGqePNzsE6Y1favv,happy
spotify:track:3M2Xc1m6aVYazWOXVcZnTO,happy
spotify:track:1Bqx3AEoI2JxQKkVVLlOwD,sad
spotify:track:2IX7JSLzE90rvMS1QxcXK3,sad
spotify:track:2xc0hEu7nZwVevdmXo5G1G,happy
spotify:track:3F6EQTpqN2sZ5UduwANjUj,sad
spotify:track:45w84onycaiAFuO57QyYJL,sad
spotify:track:3KEWQMvXBQ7hSxfYs516sd,happy
spotify:track:7emV91bLzV662TpX9Tmxnr,happy
spotify:track:6UmFv3Oq6SJq8fOvF2g2ct,happy
spotify:track:0X3OESzSXYyI46ZidrMPu4,happy
spotify:track:5yR9jaIJerOKso2maFPU0w,sad
spotify:track:0vr8nLEp5H0ksJMCSAb42s,happy
spotify:track:6rjnRocdCULjLF61x2NR5e,happy
spotify:track:36EjGAZQMh8QFx7gdESSgr,sad
spotify:track:7yxJmjusZamXwg4mZdnHxa,sad
spotify:track:4cyGUA2c0C6unSxfbCqMaO,sad
spotify:track:2ldBp6eNIE4wk8C3j0bz8n,happy
spotify:track:4KgQ3D90ZBCUkzH1F0CNsX,sad
spotify:track:0pDvRNghrQCX2Pd82o6022,sad
spotify:track:32bZDrurIGh2Cts0l2tRtL,sad
spotify:track:0WRfQTtb0um9EfeIRiLZZ1,sad
spotify:track:10Aebb38sIB5JqkHmYSMJ9,happy
spotify:track:2OShSwyI5I6XU45ipUux6Q,sad
spotify:track:2E87kSsZd4oSfFOAXNGISJ,happy
spotify:track:0QCM97jGFzXZCxsWm3sgQ5,sad
spotify:track:0jlEX3qO62m3eEWODg3WLH,sad
spotify:track:4QDo30WQZZJle0Up1mC8ez,sad
spotify:track:3lmJOkR3f8qh1Aa20mPQau,sad
spotify:track:6VJ5822zEeH7PfOujOclLk,sad
spotify:track:18QgUda9vrDw3a88uNq2GQ,angry
spotify:track:3RIYlQ20buPfanKbSyGh98,happy
spotify:track:2r7H8zXauTITTtsnZhHDiH,happy
spotify:track:2j6rzn9BCjGE7bC6nfXMdT,happy
spotify:track:2HhPYh9wefr3DkFKWFLeV7,happy
spotify:track:7279cZz7RhBAmRHAPraTeV,sad
spotify:track:1WitAaRV8SMreQaNLcBjdQ,sad
spotify:track:2IetGxzkjAYQsoFtvX0fNA,sad
spotify:track:3nAuX0TA8yhqsPDHO8ybFe,sad
spotify:track:5fJ8kh5tPo0LIXrdtUP9XY,sad
spotify:track:1AXO42HiJSTgPq7KbJAEjp,sad
spotify:track:7nCwN0SjXZmEsp1KJrsELD,sad
spotify:track:550YyHm9PWX2BlcVk2IayG,sad
spotify:track:2L7E2IsUbGiGqT9aSehkID,happy
spotify:track:7I1YWLvttmgQK2xsOeNjbz,sad
spotify:track:3PuP8e9vhYR0g9mVUUzMrE,sad
spotify:track:6oUWXJmiG3iMuEbUiBOuZr,happy
spotify:track:4AGdVxYL7xi62fAjdvVP0h,sad
spotify:track:1WOFcduRJxsAfLjSXjm48G,sad
spotify:track:5nSJEh3lZ99BRMB61BCQUB,sad
spotify:track:2rtjAPBaPWMbqOjCuW4Cix,happy
spotify:track:00tlt9EPiT9NitrJ7r5mBk,happy
spotify:track:3eAcniFNFaCXnJV0ZZtVZE,happy
spotify:track:45Yr7rD2vH3OsTRseT6gfA,sad
spotify:track:3IvflXoxqRVwNvpKhjIOv6,sad
spotify:track:3WkgLAd7jGX3sZikfkF0lU,sad
spotify:track:0XO2Xt526jdJ4ccDV2T1Yr,sad
spotify:track:1L6NSZq5R7lMcVw0YOrUE9,sad
spotify:track:6Tje0nyqerYacwmYuWPdD0,sad
spotify:track:7BYVb8ueEqGvcnPJWXihSt,sad
spotify:track:1c79hTzmukycIjA5uNRDcG,happy
spotify:track:3kdabHZBKJkLnQNbXvhczf,sad
spotify:track:3FsKjdCxXjWr9sFmBo0QNo,happy
spotify:track:2nGX74qdw2lLaNhBIC5ftf,happy
spotify:track:4xwyLdkNblvpSqGRej9at0,happy
spotify:track:3VHDIvoYPrOkUQmirAn5vr,happy
spotify:track:47v85iuJOSquzVj97RuyGB,happy
spotify:track:0ajdqboWw5mJLeKriZRvys,sad
spotify:track:1XgDUFMCnxWkvXIA06wzSx,sad
spotify:track:1wlmCfh7IAUejdJ2MG3mkp,sad
spotify:track:4kelw3Yd84PvUVLgHvcOrc,angry
spotify:track:3lbtAQu0xBhbVXwgmxj9zy,angry
spotify:track:3ymiiNIB6OxfWpPIjXKTo6,sad
spotify:track:3JCCvTgni9OxtLGzOxxHH2,happy
spotify:track:6RKHexC31ImZXyejA1Vwzr,sad
spotify:track:3zBBwPKpeXemBe60GQ7Y0L,sad
spotify:track:0MB8JGrwLG3xTkN5Nz1jyb,sad
spotify:track:2uymYXBEPTX9zV09DvhkfD,sad
spotify:track:1q7GmUJNLRQnZ5m72RjnDA,sad
spotify:track:53sz4K5pKUWMINwSgD5peH,happy
spotify:track:5eoEVRTtSFNqqacXidSNMe,sad
spotify:track:1mglqKLKJ9wRUQmoWxyb5m,sad
spotify:track:6voujJ7oDUdeocolUimFq6,happy
spotify:track:25zjYcaSxm1k0jvhh3XJNa,sad
spotify:track:3HaeSBEqEUIWHx7yGEDxXh,sad
spotify:track:57Bd0IGmgkDMoEMGrAg6bx,sad
spotify:track:4lUKzuoGfNfk7jlbxM2xNX,happy
spotify:track:4nftGLZxxEEbQfp21m34Re,happy
spotify:track:25wSBOvczKcXklW0Iub1CE,happy
spotify:track:5ZqWxKc7WHOPvjDIvKxKvA,sad
spotify:track:42uBE7Rsfn4wxd2eIg2jHm,sad
spotify:track:6zQPRiKYLdpAIn5HDtzDYc,happy
spotify:track:6SkNLQqvZ8ebfc1CrHuVbx,sad
spotify:track:0Mg7MjYoR6pHeqcUfUnC5a,sad
spotify:track:4FlESH39jF42sAd00WhtpA,happy
spotify:track:6fEPde9xH1ImitopbkgT3H,happy
spotify:track:5SRmVjh3oFRxRFDkHGZve4,happy
spotify:track:0SEBYutgFjnV1p9iwy6bZ3,happy
spotify:track:2MDgXwWsplxsMKqjlaiDAh,happy
spotify:track:6qdsYvMAUzZgG3vuNsnZjR,happy
spotify:track:7s6Nq2qPe5tgwpykozO6YM,sad
spotify:track:2Tp8QJBrNS03T8C4mbxyYi,sad
spotify:track:0hBd1BKGSMx6t6e6GTxvEo,happy
spotify:track:0dP52w36w5i28xFTHA5R2a,happy
spotify:track:4bEB8NXU4R4GfacBUgadwl,happy
spotify:track:4D8H6LnM0wsU1S9j9Pej9o,happy
spotify:track:5RgnOZulttaZ55fmQaT2hJ,sad
spotify:track:35OysGwZMEN9ZC4J01X1GX,sad
spotify:track:4uO8sNFgrQP4eh96ajRF9w,sad
spotify:track:2dtUDnJUVBvGLLJF2OfFDC,sad
spotify:track:5J6IAOpRdl2yYB2OUBhsWu,sad
spotify:track:2DugHa3UQtKuCGjgVsRlTb,happy
spotify:track:3Pzq651VMp5K7yeU2aKwGC,sad
spotify:track:58zpBtiXXmsa5RdkbtmkqI,sad
spotify:track:6cEji1D9hMmDi6kbOrfkAl,sad
spotify:track:1cXj18tJvj9PFgX9Wf51kI,happy
spotify:track:043C11RyLOUSILT0ETZWso,sad
spotify:track:5F7wTsXTivs9b19y51dcM3,happy
spotify:track:5KMLYRoHxWwl7rldHSVSxS,happy
spotify:track:4YEPN5UYElQhh3yU6AeUMX,happy
spotify:track:2jV8sRAeAJVCEU3nDwVkbu,angry
spotify:track:2xDdoxy9Rj3v26wxHpzwDp,sad
spotify:track:1VmQtLIeYLfGG8NIVYZhEf,sad
spotify:track:4hsXbFLO6eJBuxsb2JtaWp,sad
spotify:track:2ekkk5hNs66bSSPGFCw3R7,happy
spotify:track:1BSCNkV1hNCI0sAoyALGms,sad
spotify:track:7kjw0PBdb9K41BLj9HDSNq,sad
spotify:track:05CsmWKWuwYqsqZLZTFsDT,sad
spotify:track:2uAalDwPwnfpvd27aIkyFb,sad
spotify:track:4gzC1617EkhGG4rXf3S5pP,sad
spotify:track:2cWy65Tvyxl8MClSk0I7zT,sad
spotify:track:3OlMNQjowvQPzlkSfviTGM,sad
spotify:track:4QFZwPk40XMicJLOyN5925,sad
spotify:track:1K3ynRNQmsRasg03arcfrw,sad
spotify:track:7hAEMBoiotv6Svn0ecDxxc,sad
spotify:track:0TSiv1TFZ3gzJbPWbQx2Nh,sad
spotify:track:11WkpY1Ngd0lTCgpaI9d1q,sad
spotify:track:6EY2nsllkQRWhs0TLcRHvy,sad
spotify:track:5e0WhNtxnYNXBZ4lnQUEey,sad
spotify:track:4GT7tmpYBbXfPf9LKTi0T3,sad
spotify:track:1w0sQgUPNyOfWt4kzKirXy,sad
spotify:track:0o1S7yTHxjygqXEc9tcjhw,sad
spotify:track:7dGH7tud4KI9uDXlRlJim1,sad
spotify:track:5lUuTF3FV5g76c9KZzEAVE,sad
spotify:track:7eTvHtIf2unm36cGsJOD07,happy
spotify:track:0lHMu9wG5sl6ws634GfEIW,sad
spotify:track:5nQfZWmmLI03XawrUIkfvH,happy
spotify:track:2GgQ6fOzw7PqN5itnH6lFR,happy
spotify:track:4t2rtA5bokzNSJlfaVoaMO,happy
spotify:track:2C4HU0yM91i46xusWZGdj8,happy
spotify:track:3vcpiozgwRzIZscifmyZe3,happy
spotify:track:0hpApbH2yfppeta269DSBh,sad
spotify:track:4c9y0P0WgFVrrHHb8CDlFx,happy
spotify:track:6Vt60J3zygBiygvS5FSTgQ,sad
spotify:track:5vgoJWOcDvi41yAZjkegxZ,happy
spotify:track:23pAsD0Rq8Mt2lBzXG765w,sad
spotify:track:2PFEvjHjOfQExI9tsqM45R,angry
spotify:track:7w0X0YsFwgx6Dr76PnYGV6,sad
spotify:track:0nIVHka5UMkOc8bnOiDEzA,sad
spotify:track:5RmrnhLsaqbvGME7FcUl04,sad
spotify:track:50c40sN4utwDSJs8m8Mv1p,sad
spotify:track:7pxBu2CJ7Al6rvJIcUThP8,sad
spotify:track:3YxbaavLYFL1miTPVC4cns,sad
spotify:track:7Aupzp2rAtIZ2NZpfPJwpz,sad
spotify:track:0QlnG0Kep6gRXOfz7M5MIK,sad
spotify:track:52a9fyhPzrMz6bxVQoEIcX,happy
spotify:track:4xlzwh1NSg5hOrbccCiBIq,happy
spotify:track:76UVIhAIKYj5NynyS07bD7,happy
spotify:track:5YaMQf3RcJdFXKB8X1kN8k,happy
spotify:track:55rkURYpETmtVzou6prp5W,happy
spotify:track:4UCFadYC9YTFqXB9nSfGax,happy
spotify:track:4VM6WUdnRnBv6cHAjyzxcK,happy
spotify:track:6433GYPXbZUJWTCIdhW1as,happy
spotify:track:7FIrk5lA1IalpZ3OtieeC8,happy
spotify:track:5M2LiZ8SmRFWl1IJ0F7JNR,sad
spotify:track:0FD6tpo88qkJmdaAyvR1yU,happy
spotify:track:0mpNY35D9VE4oa0NLm7Cjw,sad
spotify:track:55dcu9Iz7r58VEmTqk4LP4,sad
spotify:track:5GnZCU9UmSRnIUypNwfjgS,sad
spotify:track:5liddOAmQdWdRtPSZCSRrc,angry
spotify:track:0RRqzZtzLPJry9WQL1s4bD,angry
spotify:track:0Yyr78TLC2HEhcMFfuoKfZ,angry
spotify:track:0ileL1L3Vtpf5VZ5RQZ94m,sad
spotify:track:1fq4k7G5kYqUvKIuEmFAAo,sad
spotify:track:2Z60Wq8pdYuqbNXVATtA7K,sad
spotify:track:79y1Hf8GvrxxEuo5pxNH6m,happy
spotify:track:1jRfzh3EJiQgUAv60sYmai,sad
spotify:track:0UyEBcNXIHHFCtIeT4wLky,sad
spotify:track:0z5QvYyZ7hJ43Aa2bp2N31,happy
spotify:track:2fB3nWTsj1Aba2oJsAiTck,happy
spotify:track:0xY4mvrWtUjePft8O28Tce,sad
spotify:track:2CW4rMtunNrSCUCAvvvNcE,sad
spotify:track:0kCqltQt1iwfsQDcOwaXeu,happy
spotify:track:7ifB6Lb0Z0mqifFb5Jp6Pn,sad
spotify:track:0vRuYcQRpnGm4XQwgydkoe,sad
spotify:track:4gl6uQs0ltlljGcEeUqQ8T,sad
spotify:track:7s1wnj6kzIbk229AHDDGq5,sad
spotify:track:2g4A0rHie8fZFTNASTQfgr,happy
spotify:track:0yEJBG0BW0DuQjXEEMIm0A,happy
spotify:track:7ih0MAOJz2OiaXR1lOO61X,sad
spotify:track:7pziVpL4r7iua7Zqh42dG1,happy
spotify:track:15z2C33XjeiYJMytXMUIk4,sad
spotify:track:31gHRdWxRNd5dqDriOe76j,happy
spotify:track:1qGUSP6STi8JIrFjkYsl30,happy
spotify:track:27fahUgDyUtRvQDrnqnBsG,sad
spotify:track:2tythudlLVft3TJx87pmVZ,sad
spotify:track:45kgznK2dCoCfhIXhanR1y,sad
spotify:track:6S7i0RJAE7xcAS7KgHNYWN,sad
spotify:track:6x7DkGiL1w8dsPzIx1ExoA,sad
spotify:track:6vA7tgkkFcN9CIwAvWMvJR,happy
spotify:track:24oYRVXFC2IUXAiJFxlnvn,sad
spotify:track:740TcoSoPyi3uiSivnCEiI,happy
spotify:track:3lFdzrvXYSx0xHRdc92SU8,happy
spotify:track:0Y5R6dp6PPORD0wIW7rhtI,happy
spotify:track:33HdP0e0zuw0hSeQBSAU41,sad
spotify:track:4JNjjVoS8sjV1tdwBdIeRe,sad
spotify:track:0yE2JdVc5CnZc6wuBCIMtj,happy
spotify:track:27YHWjdmczQiJGwcs0QLXT,sad
spotify:track:5WAJKP8NhT52RXWBEBuVfb,happy
spotify:track:1KVRG1jgXKLrRwfGr3UIoa,angry
spotify:track:0ChcE4uENOGTEthE5dGaXX,sad
spotify:track:6NqatMVtEM2iB4FcLGFxrN,happy
spotify:track:612SYVkgQ1cbMSkSPIjb36,happy
spotify:track:1ddHu7EaziwvG3VN0kSpGd,happy
spotify:track:5KnCJAjo5FsmY4idAKGXDZ,sad
spotify:track:2zmuNa0k9apz1QQGk3ClQb,sad
spotify:track:0jiaQJfyTwieg6t30SP9xS,sad
spotify:track:5AWmfB2DvoJ5qVRFX4bVmW,sad
spotify:track:2mKwJdkejPRSH5uan5lNjo,sad
spotify:track:3RUMYJ7hRzZA5Qzf4QlfCz,happy
spotify:track:0A8HsvOQDZwok0iyMflSdW,sad
spotify:track:42kiFUenq5MVKpmCwjh1Cu,happy
spotify:track:21bID4wyC6UVdtmVMxRbUW,happy
spotify:track:0YmK2XraSa4UQR07q4FQvR,happy
spotify:track:1nMI7HkE0NOnuGMLP6MH6r,sad
spotify:track:7APBZfwOZRSDmkskR8yrdP,sad
spotify:track:6tZShx12WnCu3HYbEHrQ7A,sad
spotify:track:0uZe1w5hc06OzZLs4sjO0S,happy
spotify:track:1XVtdhL8J4L0orlDeKXZyq,happy
spotify:track:7aoWLoLBtZHl1i1lUYm6MF,sad
spotify:track:2hbpirEUnqfiw0mAIa7R1t,sad
spotify:track:4WxrpX49wc6734BJrcaUxg,sad
spotify:track:0gB08mS6NY8wg0FPz3cDhG,happy
spotify:track:3L1gwdwtixqARmEoseawr1,sad
spotify:track:1C022cqCvshU4C0tzvQVeT,happy
spotify:track:50CBudaumvJHUrbwJA1en8,sad
spotify:track:3GsLuoyCxDHv69gPtJ3ias,sad
spotify:track:7HnycoSDt76YPYnVzLWeIO,sad
spotify:track:71ZdfBqav4YvPN6suM6TPk,happy
spotify:track:7cNNav7aMiBJo8jKcC69vv,happy
spotify:track:5fT1mq5O7JmAKMdEuQUGyl,happy
spotify:track:6vIcTENBNyUEFQ44HSwAqG,sad
spotify:track:26EVypD54l6FaZJw7WutQP,happy
spotify:track:7whkc1c9c7O2JJZt4no80u,happy
spotify:track:3tzEvrv2NNt4e9hKTPuvji,sad
spotify:track:3WoatVXvmr0qK7xVcVIyPi,sad
spotify:track:5Yteiedw7vtcyUvYVPLhmv,sad
spotify:track:7hEELnHeb69CRA5DsPnNmz,sad
spotify:track:5NWvMVbCMyrbnnGy3pTYUB,angry
spotify:track:2OFpzfsXAvTOKJtvEkiqMP,happy
spotify:track:7B3vUR9LHYC6dt2wXKrmvI,happy
spotify:track:1WbEXGHjKtatYlIG84XusQ,happy
spotify:track:7geBRPWRQvayYahMVgECn2,happy
spotify:track:4OKTRBh1Hwi69WZa1AQFsE,happy
spotify:track:4Xt0OKNJtbyqx5GEX2XpVF,angry
spotify:track:75a5fcQSduYyC93gXtgGhk,happy
spotify:track:0oldkf8nfmAxnE4nVeHgOG,happy
spotify:track:2adTfABiJJQpZWlujYO3Qo,happy
spotify:track:1XNE0QfNjdroSdosMIk8F6,happy
spotify:track:3uqlxJGcVYMSRSlJPt2HaO,happy
spotify:track:6MuViMNRhfvcn2RJako0HA,happy
spotify:track:39ncDMVidHOeQgeC5anYZM,happy
spotify:track:0Grpt3Up0Kaj7PljmT7inL,sad
spotify:track:4btKuUUEjPNVD6yOKGlY9j,happy
spotify:track:4UeDMzA4XjmRpl1RHogDzx,happy
spotify:track:6QqZysuscK96vnP27RYrnf,happy
spotify:track:5nJLvHZyBesLVvDfsvq2sW,happy
spotify:track:4Gh8T9BoncwvMlVoyZ67CL,happy
spotify:track:2K5W4FicHhKQ9xMSl1MZX2,happy
spotify:track:3W3BHalLp288TxkZN1uPRd,happy
spotify:track:6fq4QyaUskNqES6lJqgYjW,happy
spotify:track:7k5agf3Bo48jyzXrvrMuhb,happy
spotify:track:1iFgG6BeEPTbXsAok6zYxR,happy
spotify:track:0wa6NdTKfQugqFevo2TQqB,happy
spotify:track:2o9F28g8xP18nobgPqL1E7,happy
spotify:track:4jq2VvGRwwtTDdvhnsXNAp,happy
spotify:track:3cMunJsyeFbyYm7X3LgW9T,happy
spotify:track:6AAa4zIwllv49ACRh2ndLh,happy
spotify:track:2SAv4Ivx2JfOOZrX4KnIjm,happy
spotify:track:67kE6u6aXe0JbaBvcb3n2g,happy
spotify:track:1Ds8oVOwkNVrGLIy7rxmrt,happy
